,tip_name,ratio,size
6743,MG830962,1.0,7
6744,MH586132,1.0,7
6745,CY250404,1.0,7
6746,CY260726,1.0,7
6747,MH600689,1.0,7
6748,MH307359,1.0,7
6749,MH131230,1.0,7
6750,MG830975,1.0,7
6751,CY266082,1.0,7
6752,CY265085,1.0,7
6753,MH131278,1.0,7
6754,MG914195,1.0,7
6755,MG914267,1.0,7
6756,MG914331,1.0,7
6757,MH701148,1.0,7
6758,MH701164,1.0,7
6759,MG914299,1.0,7
6760,MH701452,1.0,7
6761,MH701004,1.0,7
6762,MG914307,1.0,7
6763,MG914115,1.0,7
6764,MG914235,1.0,7
6765,MH701492,1.0,7
6766,MH294805,1.0,7
6767,MG914171,1.0,7
6768,MH701308,1.0,7
6769,MH701316,1.0,7
6770,MH701532,1.0,7
6771,MH701428,1.0,7
6772,MG914179,1.0,7
6773,MG914363,1.0,7
6774,MH079899,1.0,7
6775,MH585876,1.0,7
6776,MH729429,1.0,7
6777,MH126441,1.0,7
6778,MG830882,1.0,7
6779,MH358510,1.0,7
6780,MH127001,1.0,7
6781,MH701156,1.0,6
6782,MG914355,1.0,6
6783,MH701132,1.0,6
6784,MG914211,1.0,6
6785,MG914347,1.0,6
6786,MH082004,1.0,6
6787,CY258324,1.0,6
6788,MH079915,1.0,6
6789,MH233423,1.0,6
6790,CY264417,1.0,5
6791,CY239976,1.0,4
6792,MH294804,1.0,5
6793,CY258284,1.0,5
6794,MH294902,1.0,5
6795,CY255989,1.0,5
6796,CY258460,1.0,5
6797,CY256013,1.0,5
6798,MH585972,1.0,5
6799,MH127369,1.0,5
6800,CY258108,1.0,5
6801,CY265197,1.0,5
6802,CY258396,1.0,5
6803,CY260622,1.0,5
6804,CY256029,1.0,5
6805,MH126793,1.0,5
6806,MH586415,1.0,5
6807,MH080003,1.0,5
6808,CY250555,1.0,5
6809,MH586431,1.0,5
6810,MH127201,1.0,5
6811,CY245462,1.0,5
6812,MG974338,1.0,4
6813,MH294952,1.0,4
6814,MH080019,1.0,4
6815,CY261065,1.0,4
6816,MH082476,1.0,4
6817,MH294710,1.0,4
6818,MH294927,1.0,4
6819,CY261623,1.0,4
6820,MH233533,1.0,4
6821,MH083094,1.0,4
6822,MG066685,1.0,4
6823,MG279278,1.0,4
6824,MH701268,1.0,4
6825,CY260718,1.0,4
6826,CY260390,1.0,4
6827,MH294711,1.0,4
6828,CY245278,1.0,4
6829,CY257725,1.0,4
6830,CY255813,1.0,4
6831,CY245166,1.0,4
6832,MH600833,1.0,4
6833,MH586388,1.0,6
6834,MH602019,1.0,6
6835,MH586340,1.0,6
6836,MH126457,1.0,6
6837,MH601474,1.0,6
6838,MH127233,1.0,6
6839,MH358472,1.0,6
6840,MH601594,1.0,6
6841,MH294807,1.0,6
6842,MH294904,1.0,6
6843,MH127010,1.0,6
6844,MH306773,1.0,6
6845,CY264934,1.0,6
6846,MH306975,1.0,6
6847,MH701284,1.0,6
6848,MH586052,1.0,6
6849,MH082620,1.0,6
6850,MG974890,1.0,6
6851,MG830987,1.0,6
6852,MH307207,1.0,6
6853,CY265037,1.0,6
6854,CY265045,1.0,6
6855,MH601745,1.0,6
6856,MH600889,1.0,6
6857,CY258021,1.0,6
6858,MH585932,1.0,6
6859,MH080219,1.0,6
6860,CY256269,1.0,6
6861,MH082764,1.0,6
6862,MH294900,1.0,6
6863,MH294942,1.0,6
6864,CY265005,1.0,6
6865,CY264115,1.0,6
6866,MH307162,1.0,6
6867,CY260969,1.0,6
6868,MH126962,1.0,6
6869,MH126564,1.0,6
6870,CY264790,1.0,6
6871,MH443659,1.0,6
6872,CY260763,1.0,6
6873,CY260058,1.0,6
6874,MH443564,1.0,6
6875,MH306967,1.0,6
6876,MH082587,1.0,6
6877,MH669779,1.0,6
6878,MH294950,1.0,6
6879,MH294733,1.0,6
6880,MH669651,1.0,6
6881,MH540775,1.0,6
6882,MH246559,1.0,6
6883,CY261137,1.0,6
6884,MH443620,1.0,6
6885,MH306991,1.0,6
6886,MH600849,1.0,6
6887,MH586444,1.0,5
6888,MH246311,1.0,5
6889,MH294895,1.0,4
6890,MH307063,1.0,4
6891,CY249931,1.0,4
6892,CY260583,1.0,4
6893,MH600575,0.8333333333333334,6
6894,MH585868,0.8333333333333334,6
6895,MH600681,0.8333333333333334,6
6896,MH082100,0.8333333333333334,6
6897,MH083156,0.8333333333333334,6
6898,MH294922,0.8333333333333334,6
6899,MH358566,0.8333333333333334,6
6900,MH294943,0.8333333333333334,6
6901,MH294903,0.8333333333333334,6
6902,MH294872,0.8333333333333334,6
6903,CY250603,0.8333333333333334,6
6904,MH246567,0.8333333333333334,6
6905,MH701572,0.8333333333333334,6
6906,MH701116,0.8333333333333334,6
6907,MH601097,0.8333333333333334,6
6908,MH307098,1.0,5
6909,MH246343,1.0,5
6910,MH126662,1.0,5
6911,MH126833,1.0,5
6912,MH294765,1.0,5
6913,CY245254,1.0,5
6914,MH358678,1.0,5
6915,MG831041,1.0,5
6916,CY261193,1.0,5
6917,MH082580,1.0,5
6918,MH246847,1.0,5
6919,MH246599,1.0,5
6920,CY261185,1.0,5
6921,MH306925,1.0,5
6922,MH586012,1.0,5
6923,CY260670,1.0,5
6924,MH294822,1.0,5
6925,MH294864,1.0,5
6926,MH126617,1.0,5
6927,MH082812,1.0,5
6928,MH586396,1.0,5
6929,MH601081,1.0,5
6930,MH082532,1.0,5
6931,MH586452,1.0,5
6932,MH586404,1.0,5
6933,CY260905,1.0,5
6934,CY260527,1.0,5
6935,CY260559,1.0,5
6936,MH294840,1.0,5
6937,CY260042,1.0,5
6938,CY264203,1.0,5
6939,CY264187,1.0,5
6940,CY255941,1.0,5
6941,CY260662,1.0,5
6942,CY261225,1.0,5
6943,CY261551,1.0,5
6944,MH126433,1.0,5
6945,MH294890,1.0,5
6946,CY261240,1.0,5
6947,CY266050,1.0,5
6948,CY260921,1.0,5
6949,MH082281,1.0,5
6950,MH083024,1.0,5
6951,CY260841,1.0,5
6952,MH131654,1.0,5
6953,CY261343,1.0,5
6954,CY261359,1.0,5
6955,MH306802,1.0,5
6956,MH601867,1.0,5
6957,MH600745,1.0,5
6958,CY260702,1.0,5
6959,CY258444,1.0,5
6960,MH126745,1.0,5
6961,MH082651,1.0,5
6962,CY255997,1.0,5
6963,MH358606,1.0,5
6964,CY243463,1.0,5
6965,CY249963,1.0,5
6966,MH307295,1.0,5
6967,MH586188,1.0,5
6968,MH294717,1.0,5
6969,CY258116,1.0,5
6970,MG974906,1.0,5
6971,MG279314,1.0,5
6972,MH294716,1.0,5
6973,CY260630,1.0,5
6974,CY244990,1.0,5
6975,CY247070,1.0,5
6976,CY260873,1.0,5
6977,CY266431,1.0,5
6978,CY243718,1.0,5
6979,CY239984,1.0,5
6980,CY243647,1.0,5
6981,CY244521,1.0,5
6982,CY256133,1.0,5
6983,MH127169,1.0,4
6984,MH602066,1.0,4
6985,CY260778,1.0,4
6986,CY242270,1.0,4
6987,MH080259,1.0,4
6988,CY264361,1.0,4
6989,CY260961,1.0,4
6990,MH600801,1.0,4
6991,CY239904,1.0,4
6992,CY240016,1.0,4
6993,CY247126,1.0,4
6994,CY249995,1.0,4
6995,CY239968,1.0,4
6996,CY244585,1.0,4
6997,MH127121,1.0,4
6998,CY247197,1.0,4
6999,MH443459,1.0,4
7000,CY243599,1.0,4
7001,CY244974,1.0,4
7002,MH294722,1.0,4
7003,MH082523,1.0,4
7004,MH082220,1.0,4
7005,MH082701,1.0,4
7006,MH294949,1.0,4
7007,MH246794,1.0,4
7008,MH540789,1.0,4
7009,MH246711,1.0,4
7010,CY235912,1.0,4
7011,CY247166,1.0,4
7012,CY266351,1.0,4
7013,MH601434,1.0,4
7014,MH131414,1.0,4
7015,MH669739,1.0,4
7016,CY266178,1.0,4
7017,CY266847,1.0,4
7018,CY266855,1.0,4
7019,CY234578,1.0,4
7020,CY232404,1.0,4
7021,MH082932,1.0,4
7022,MH602177,1.0,4
7023,MH294869,0.875,8
7024,MH294926,0.875,8
7025,MH294867,0.875,8
7026,MH294891,0.875,8
7027,CY264910,0.875,8
7028,MH081859,0.875,8
7029,MH307224,0.875,8
7030,MH601826,0.875,8
7031,MH669563,0.875,8
7032,MH126385,0.875,8
7033,MH586292,0.875,8
7034,MG830968,0.875,8
7035,MH294925,0.875,8
7036,MH294814,0.875,8
7037,MH126681,0.875,8
7038,MH601210,0.875,8
7039,MH586348,0.875,8
7040,MH083040,0.875,8
7041,MH358479,0.875,8
7042,MH600697,0.875,8
7043,MH602146,0.875,8
7044,MH126316,0.875,8
7045,MH701364,0.875,8
7046,MH294766,0.875,8
7047,MH294829,0.875,8
7048,MH126569,0.875,8
7049,MH307303,0.875,8
7050,MH233551,0.875,8
7051,MH126657,0.875,8
7052,MH131614,0.875,8
7053,MH358598,0.875,8
7054,MH586164,0.875,8
7055,MH358902,0.875,8
7056,MH540901,0.875,8
7057,MH083148,0.875,8
7058,CY265213,0.875,8
7059,CY260010,0.875,8
7060,MH082436,0.875,8
7061,MH126785,0.875,8
7062,CY261447,0.875,8
7063,MH701044,0.875,8
7064,MH701028,0.875,8
7065,MH701020,0.875,8
7066,CY265125,0.875,8
7067,MH082660,0.875,8
7068,MH233399,0.875,8
7069,MH306823,0.875,8
7070,MH600570,0.875,8
7071,MH233519,0.875,8
7072,CY264163,0.875,8
7073,MH601073,0.875,8
7074,MH080027,0.875,8
7075,CY264806,0.875,8
7076,MH601017,0.875,8
7077,MH358790,0.875,8
7078,MH127337,0.875,8
7079,MH233559,0.875,8
7080,MH540869,0.875,8
7081,MH701556,0.875,8
7082,MH701468,0.875,8
7083,MH701356,0.875,8
7084,MH080251,0.875,8
7085,MH586236,0.875,8
7086,MH601539,0.875,8
7087,MH358526,0.875,8
7088,MH358646,0.875,8
7089,MH540925,0.875,8
7090,MH082028,0.875,8
7091,MH082011,0.875,8
7092,MH082020,0.875,8
7093,MG974586,0.875,8
7094,MH127364,0.875,8
7095,MH126953,0.875,8
7096,MH358914,0.875,8
7097,MG831066,0.875,8
7098,MH246391,0.875,8
7099,MH585830,0.875,8
7100,MH443580,0.875,8
7101,MH585900,0.875,8
7102,CY264989,0.875,8
7103,MH601938,0.875,8
7104,MH601113,0.875,8
7105,MH127189,0.875,8
7106,MH083011,0.875,8
7107,MH246887,0.875,8
7108,MH233567,0.875,8
7109,MH127313,0.875,8
7110,MH126529,0.875,8
7111,MH126545,0.875,8
7112,MH600721,0.875,8
7113,MH126729,0.875,8
7114,MH600953,0.875,8
7115,MH600945,0.875,8
7116,MH307151,0.875,8
7117,MH586468,0.875,8
7118,MH600554,0.875,8
7119,MH602185,0.875,8
7120,MH306999,0.875,8
7121,MH443684,0.875,8
7122,MG974410,0.875,8
7123,MH601233,0.875,8
7124,CY264267,0.875,8
7125,MH358774,0.875,8
7126,MH246423,0.875,8
7127,MH127081,0.875,8
7128,MH246247,0.875,8
7129,MH126648,0.875,8
7130,MH358742,0.875,8
7131,MH233487,0.875,8
7132,MH600601,0.875,8
7133,MG914315,0.875,8
7134,MH294708,0.875,8
7135,MH294835,0.875,8
7136,MH701084,0.875,8
7137,MH294749,0.875,8
7138,MH700956,0.875,8
7139,MH701332,0.875,8
7140,MH294817,0.875,8
7141,MH701540,0.875,8
7142,MH701076,0.875,8
7143,MH601033,0.875,8
7144,CY260034,0.875,8
7145,MH126801,0.875,8
7146,MH127385,0.875,8
7147,MH082840,0.875,8
7148,MH126704,0.875,8
7149,MH082075,0.875,8
7150,MH126761,0.875,8
7151,MH602117,0.875,8
7152,CY265069,0.875,8
7153,MH233527,0.875,8
7154,MH601738,0.875,8
7155,MH586044,0.875,8
7156,MH126555,0.875,8
7157,MH701276,0.875,8
7158,MH246927,0.875,8
7159,MH600609,0.875,8
7160,MH585908,0.875,8
7161,MH307311,0.875,8
7162,MH246415,0.875,8
7163,MH246375,0.875,8
7164,MH701036,0.875,8
7165,CY265077,0.875,8
7166,MH082388,0.875,8
7167,CY264497,0.875,8
7168,MH443644,0.875,8
7169,MH586300,0.875,8
7170,MH126721,0.875,8
7171,MH586156,0.875,8
7172,MH602108,0.875,8
7173,MH131486,0.875,8
7174,MH669747,0.875,8
7175,MH601041,0.875,8
7176,MH126857,0.875,8
7177,CY264315,0.875,8
7178,MH600769,0.875,8
7179,MH601649,0.875,8
7180,MH131438,0.875,8
7181,MH601625,0.875,8
7182,CY261543,0.875,8
7183,MH126377,0.875,8
7184,MH246751,0.875,8
7185,MH358755,0.875,8
7186,MH586068,0.875,8
7187,MH443652,0.875,8
7188,MH306863,0.875,8
7189,MH079979,0.875,8
7190,MG830905,0.875,8
7191,MG830921,0.875,8
7192,MG830914,0.875,8
7193,MG830898,0.875,8
7194,MH126888,0.875,8
7195,MH669421,0.875,8
7196,MH669798,0.875,8
7197,MH294876,0.875,8
7198,MH294894,0.875,8
7199,MH586276,0.875,8
7200,MH669766,0.875,8
7201,MH082628,0.875,8
7202,MH358465,0.875,8
7203,MH585892,0.875,8
7204,MH306811,0.875,8
7205,MH082052,0.875,8
7206,MH081924,0.875,8
7207,MH246591,0.875,8
7208,MH131358,0.875,8
7209,MH233366,0.875,8
7210,MH358558,0.875,8
7211,MH602106,0.875,8
7212,MH358734,0.875,8
7213,MH082404,0.875,8
7214,MH246839,0.875,8
7215,MH081940,0.875,8
7216,MH079963,0.875,8
7217,MH600668,0.875,8
7218,MH600817,0.875,8
7219,MH080107,0.875,8
7220,MH701412,0.875,8
7221,MH233546,0.875,8
7222,MH080139,0.875,8
7223,MH540797,0.875,8
7224,MH540933,0.875,8
7225,MH127049,0.875,8
7226,MH233479,0.875,8
7227,MH601182,0.875,8
7228,MH540913,0.875,8
7229,MH358614,0.875,8
7230,MH233495,0.875,8
7231,CY264997,0.875,8
7232,MH082668,0.875,8
7233,MH601977,0.875,8
7234,MH601483,0.875,8
7235,MH126307,0.875,8
7236,MH669489,0.875,8
7237,MH358638,0.875,8
7238,MG974810,0.875,8
7239,MH246519,0.875,8
7240,MH081883,0.875,8
7241,MH307319,0.875,8
7242,MH540845,0.875,8
7243,MH131550,0.875,8
7244,MH082117,0.875,8
7245,MH586524,0.875,8
7246,MH294837,0.875,8
7247,CY264553,0.875,8
7248,MH127089,0.875,8
7249,CY256205,0.875,8
7250,CY264307,0.875,8
7251,MH602002,0.875,8
7252,CY261607,0.875,8
7253,MH233471,0.875,8
7254,MH600705,0.875,8
7255,MH586148,0.875,8
7256,MH586028,0.875,8
7257,CY264957,0.875,8
7258,MH083052,0.875,8
7259,MH080187,0.875,8
7260,MH307242,0.875,8
7261,MH080171,0.875,8
7262,MH080243,0.875,8
7263,CY264758,0.875,8
7264,CY245246,0.875,8
7265,CY265109,0.875,8
7266,MG831147,0.875,8
7267,MH585956,0.875,8
7268,MH294757,0.875,8
7269,MH294767,0.875,8
7270,MH701260,0.875,8
7271,MH701092,0.875,8
7272,MH701340,0.875,8
7273,MH083132,0.875,8
7274,MH294930,0.875,8
7275,MG974898,0.875,8
7276,CY264291,0.875,8
7277,MH246687,0.875,8
7278,MH246703,0.875,8
7279,MH358766,0.875,8
7280,MH585924,0.875,8
7281,MH083116,0.875,8
7282,MH586180,0.875,8
7283,MH540938,0.875,8
7284,CY265021,0.875,8
7285,CY264100,0.875,8
7286,MH601666,0.875,8
7287,MH131510,0.875,8
7288,MH080179,0.875,8
7289,CY264107,0.875,8
7290,MH233407,0.875,8
7291,MH586020,0.875,8
7292,MH600673,0.875,8
7293,MH082372,0.875,8
7294,MH131670,0.875,8
7295,MH082395,0.875,8
7296,MH082293,0.875,8
7297,MH127249,0.875,8
7298,MH306675,0.875,8
7299,CY264449,1.0,7
7300,MH586500,1.0,7
7301,MG974802,1.0,7
7302,CY261335,1.0,7
7303,MH082227,1.0,7
7304,MH601458,1.0,7
7305,MH082509,1.0,7
7306,MH294868,1.0,7
7307,MH246679,1.0,7
7308,MH669667,1.0,7
7309,MG831050,1.0,7
7310,CY264577,1.0,7
7311,MH358710,1.0,7
7312,MH600617,1.0,7
7313,MH126356,1.0,7
7314,MH233391,1.0,7
7315,MH127345,1.0,7
7316,MH127412,1.0,7
7317,MH601796,1.0,7
7318,MG974317,1.0,7
7319,CY258308,1.0,7
7320,MH586532,1.0,7
7321,MH294901,1.0,7
7322,MH081969,1.0,7
7323,MH082421,1.0,7
7324,CY250515,1.0,7
7325,CY261113,1.0,7
7326,MH306895,1.0,7
7327,CY250075,1.0,7
7328,CY264926,1.0,7
7329,CY243655,1.0,7
7330,CY261081,1.0,7
7331,MH600884,1.0,7
7332,CY265061,1.0,7
7333,MH307146,1.0,7
7334,MH294758,1.0,7
7335,MH294736,1.0,7
7336,CY261328,1.0,7
7337,MH601728,1.0,7
7338,CY264283,1.0,7
7339,CY245358,1.0,7
7340,MH294714,1.0,7
7341,MH294742,1.0,7
7342,MH082332,1.0,7
7343,MH358726,1.0,7
7344,CY255805,1.0,7
7345,MG974634,1.0,7
7346,MH131598,1.0,7
7347,CY245414,1.0,7
7348,MH131582,1.0,7
7349,MH126862,1.0,7
7350,MG974514,1.0,7
7351,MH586308,1.0,7
7352,CY250499,1.0,7
7353,CY261503,1.0,7
7354,MH586252,1.0,7
7355,MG831090,1.0,7
7356,MH294857,1.0,7
7357,MG974706,1.0,7
7358,MH601426,1.0,7
7359,MH358686,1.0,7
7360,MH294836,1.0,7
7361,MH127393,1.0,7
7362,CY264529,1.0,7
7363,CY258212,1.0,7
7364,CY258204,1.0,7
7365,MH294873,1.0,7
7366,MH294941,1.0,7
7367,MH307335,1.0,7
7368,MH246810,1.0,7
7369,MH246823,1.0,7
7370,MG974554,1.0,7
7371,MH081932,1.0,7
7372,MH082140,1.0,7
7373,MH586268,1.0,7
7374,MH601306,1.0,7
7375,MH080123,1.0,7
7376,CY260371,1.0,7
7377,CY247062,1.0,7
7378,CY249891,1.0,7
7379,MH246743,1.0,7
7380,MH602051,1.0,7
7381,CY264846,1.0,7
7382,CY258037,1.0,7
7383,MG974386,1.0,7
7384,MH082756,1.0,7
7385,MH306957,1.0,7
7386,MH246863,1.0,7
7387,CY257981,1.0,7
7388,CY260519,1.0,7
7389,MH600534,1.0,7
7390,MH669603,1.0,7
7391,CY255933,1.0,7
7392,MH294934,1.0,7
7393,MH294935,1.0,7
7394,MH079983,1.0,7
7395,MH701508,1.0,7
7396,MH294951,1.0,7
7397,MH294866,1.0,7
7398,MH585852,1.0,7
7399,MG914411,1.0,7
7400,MG974850,1.0,7
7401,MH082924,1.0,7
7402,MH294878,1.0,7
7403,CY264457,1.0,7
7404,MH080147,1.0,7
7405,MH127217,1.0,7
7406,MH080163,1.0,7
7407,CY260793,1.0,7
7408,MH127257,1.0,7
7409,MH246831,1.0,7
7410,MH358750,1.0,7
7411,CY265141,1.0,7
7412,MH307111,1.0,7
7413,CY249883,1.0,7
7414,CY264902,1.0,7
7415,MH127329,1.0,7
7416,MH233439,1.0,7
7417,MH082604,1.0,7
7418,MH083060,1.0,7
7419,MH294938,1.0,7
7420,CY246990,1.0,7
7421,MH601520,1.0,7
7422,MH126753,1.0,7
7423,MH294834,1.0,7
7424,CY266018,1.0,7
7425,MH601858,1.0,7
7426,MH233511,1.0,7
7427,CY258060,1.0,7
7428,MH082992,1.0,7
7429,MH246495,1.0,7
7430,CY261320,1.0,7
7431,CY264171,1.0,7
7432,CY250531,1.0,7
7433,CY250523,1.0,7
7434,MH669691,1.0,7
7435,MH081980,1.0,7
7436,CY245158,1.0,7
7437,MH083036,1.0,7
7438,MH082083,1.0,7
7439,MH586516,1.0,7
7440,MH127097,1.0,7
7441,MH131526,1.0,7
7442,MH602137,1.0,7
7443,CY244737,1.0,7
7444,CY247189,1.0,7
7445,MH081947,1.0,7
7446,CY260817,1.0,7
7447,CY264766,1.0,7
7448,MH600660,1.0,7
7449,MH126849,1.0,7
7450,MH131630,1.0,7
7451,MH294718,1.0,7
7452,CY261383,1.0,7
7453,CY256365,1.0,7
7454,MH126362,1.0,7
7455,MH600753,1.0,7
7456,MH081993,1.0,7
7457,CY266122,1.0,7
7458,CY261511,1.0,7
7459,CY261479,1.0,7
7460,CY260551,1.0,7
7461,CY264513,1.0,7
7462,CY256253,1.0,7
7463,MH294893,1.0,7
7464,MH294812,1.0,7
7465,MH294813,1.0,7
7466,MH601602,1.0,7
7467,MH294846,1.0,7
7468,CY261399,1.0,7
7469,MH601833,1.0,7
7470,MH586100,1.0,7
7471,MH294931,1.0,7
7472,CY255909,1.0,7
7473,CY247086,1.0,7
7474,CY245150,1.0,7
7475,CY264838,1.0,7
7476,CY256069,1.0,7
7477,CY264235,1.0,7
7478,MG974610,1.0,8
7479,MH246663,1.0,8
7480,CY260130,1.0,8
7481,MH246407,1.0,8
7482,CY265053,1.0,8
7483,CY250699,1.0,8
7484,CY264131,1.0,8
7485,MH600922,1.0,8
7486,MH307175,1.0,7
7487,MH126817,1.0,7
7488,CY258332,1.0,7
7489,MH131374,1.0,7
7490,MH294939,1.0,7
7491,CY261232,1.0,7
7492,MH082364,1.0,7
7493,MH081865,1.0,7
7494,CY264545,1.0,7
7495,MH701348,1.0,7
7496,MH294743,1.0,7
7497,MH294806,1.0,7
7498,MH294728,1.0,7
7499,CY255965,1.0,7
7500,CY263192,1.0,7
7501,MH601963,1.0,7
7502,MH601513,1.0,7
7503,MH601643,1.0,7
7504,CY261463,1.0,7
7505,CY258100,1.0,7
7506,MH081850,1.0,7
7507,MH669458,1.0,7
7508,MH294732,1.0,7
7509,CY255917,1.0,7
7510,CY255981,1.0,7
7511,MH601351,1.0,7
7512,MH601386,1.0,7
7513,CY258052,1.0,7
7514,CY250563,1.0,7
7515,MH601378,1.0,7
7516,CY255901,1.0,7
7517,MH586220,1.0,7
7518,MH131294,1.0,7
7519,CY255869,1.0,7
7520,CY244649,1.0,7
7521,MH540968,1.0,7
7522,MH080043,1.0,7
7523,CY264798,1.0,7
7524,MH294853,1.0,7
7525,MH294855,1.0,7
7526,MH126969,1.0,7
7527,MG974698,1.0,7
7528,MH294856,1.0,7
7529,MH294854,1.0,7
7530,MH602031,1.0,7
7531,MH126809,1.0,7
7532,CY259994,1.0,7
7533,MH294954,1.0,7
7534,MH586284,1.0,7
7535,MH294811,1.0,7
7536,MH602041,1.0,7
7537,CY260833,1.0,7
7538,MH127225,1.0,7
7539,MH306815,1.0,7
7540,MH131558,1.0,7
7541,MH294862,1.0,7
7542,MH294759,1.0,7
7543,CY260066,1.0,7
7544,MH306784,1.0,7
7545,CY256221,1.0,7
7546,MH294729,1.0,7
7547,CY260018,1.0,7
7548,CY245470,1.0,7
7549,CY261280,1.0,7
7550,MG830962,1.0,7
7551,MH586132,1.0,7
7552,CY250404,1.0,7
7553,CY260726,1.0,7
7554,MH600689,1.0,7
7555,MH307359,1.0,7
7556,MH131230,1.0,7
7557,MG830975,1.0,7
7558,CY266082,1.0,7
7559,CY265085,1.0,7
7560,MH131278,1.0,7
7561,MG914195,1.0,7
7562,MG914267,1.0,7
7563,MG914331,1.0,7
7564,MH701148,1.0,7
7565,MH701164,1.0,7
7566,MG914299,1.0,7
7567,MH701452,1.0,7
7568,MH701004,1.0,7
7569,MG914307,1.0,7
7570,MG914115,1.0,7
7571,MG914235,1.0,7
7572,MH701492,1.0,7
7573,MH294805,1.0,7
7574,MG914171,1.0,7
7575,MH701308,1.0,7
7576,MH701316,1.0,7
7577,MH701532,1.0,7
7578,MH701428,1.0,7
7579,MG914179,1.0,7
7580,MG914363,1.0,7
7581,MH079899,1.0,7
7582,MH585876,1.0,7
7583,MH729429,1.0,7
7584,MH126441,1.0,7
7585,MG830882,1.0,7
7586,MH358510,1.0,7
7587,MH127001,1.0,7
7588,MH701156,1.0,6
7589,MG914355,1.0,6
7590,MH701132,1.0,6
7591,MG914211,1.0,6
7592,MG914347,1.0,6
7593,MH082004,1.0,6
7594,CY258324,1.0,6
7595,MH079915,1.0,6
7596,MH233423,1.0,6
7597,CY264417,1.0,5
7598,MH294869,0.875,8
7599,MH294926,0.875,8
7600,MH294867,0.875,8
7601,MH294891,0.875,8
7602,CY264910,0.875,8
7603,MH081859,0.875,8
7604,MH307224,0.875,8
7605,MH601826,0.875,8
7606,MH669563,0.875,8
7607,MH126385,0.875,8
7608,MH586292,0.875,8
7609,MG830968,0.875,8
7610,MH294925,0.875,8
7611,MH294814,0.875,8
7612,MH126681,0.875,8
7613,MH601210,0.875,8
7614,MH586348,0.875,8
7615,MH083040,0.875,8
7616,MH358479,0.875,8
7617,MH600697,0.875,8
7618,MH602146,0.875,8
7619,MH126316,0.875,8
7620,MH701364,0.875,8
7621,MH294766,0.875,8
7622,MH294829,0.875,8
7623,MH126569,0.875,8
7624,MH307303,0.875,8
7625,MH233551,0.875,8
7626,MH126657,0.875,8
7627,MH131614,0.875,8
7628,MH358598,0.875,8
7629,MH586164,0.875,8
7630,MH358902,0.875,8
7631,MH540901,0.875,8
7632,MH083148,0.875,8
7633,CY265213,0.875,8
7634,CY260010,0.875,8
7635,MH082436,0.875,8
7636,MH126785,0.875,8
7637,CY261447,0.875,8
7638,MH701044,0.875,8
7639,MH701028,0.875,8
7640,MH701020,0.875,8
7641,CY265125,0.875,8
7642,MH082660,0.875,8
7643,MH233399,0.875,8
7644,MH306823,0.875,8
7645,MH600570,0.875,8
7646,MH233519,0.875,8
7647,CY264163,0.875,8
7648,MH601073,0.875,8
7649,MH080027,0.875,8
7650,CY264806,0.875,8
7651,MH601017,0.875,8
7652,MH358790,0.875,8
7653,MH127337,0.875,8
7654,MH233559,0.875,8
7655,MH540869,0.875,8
7656,MH701556,0.875,8
7657,MH701468,0.875,8
7658,MH701356,0.875,8
7659,MH080251,0.875,8
7660,MH586236,0.875,8
7661,MH601539,0.875,8
7662,MH358526,0.875,8
7663,MH358646,0.875,8
7664,MH540925,0.875,8
7665,MH082028,0.875,8
7666,MH082011,0.875,8
7667,MH082020,0.875,8
7668,MG974586,0.875,8
7669,MH127364,0.875,8
7670,MH126953,0.875,8
7671,MH358914,0.875,8
7672,MG831066,0.875,8
7673,MH246391,0.875,8
7674,MH585830,0.875,8
7675,MH443580,0.875,8
7676,MH585900,0.875,8
7677,CY264989,0.875,8
7678,MH601938,0.875,8
7679,MH601113,0.875,8
7680,MH127189,0.875,8
7681,MH083011,0.875,8
7682,MH246887,0.875,8
7683,MH233567,0.875,8
7684,MH127313,0.875,8
7685,MH126529,0.875,8
7686,MH126545,0.875,8
7687,MH600721,0.875,8
7688,MH126729,0.875,8
7689,MH600953,0.875,8
7690,MH600945,0.875,8
7691,MH307151,0.875,8
7692,MH586468,0.875,8
7693,MH600554,0.875,8
7694,MH602185,0.875,8
7695,MH306999,0.875,8
7696,MH443684,0.875,8
7697,MG974410,0.875,8
7698,MH601233,0.875,8
7699,CY264267,0.875,8
7700,MH358774,0.875,8
7701,MH246423,0.875,8
7702,MH127081,0.875,8
7703,MH246247,0.875,8
7704,MH126648,0.875,8
7705,MH358742,0.875,8
7706,MH233487,0.875,8
7707,MH600601,0.875,8
7708,MG914315,0.875,8
7709,MH294708,0.875,8
7710,MH294835,0.875,8
7711,MH701084,0.875,8
7712,MH294749,0.875,8
7713,MH700956,0.875,8
7714,MH701332,0.875,8
7715,MH294817,0.875,8
7716,MH701540,0.875,8
7717,MH701076,0.875,8
7718,MH601033,0.875,8
7719,CY260034,0.875,8
7720,MH126801,0.875,8
7721,MH127385,0.875,8
7722,MH082840,0.875,8
7723,MH126704,0.875,8
7724,MH082075,0.875,8
7725,MH126761,0.875,8
7726,MH602117,0.875,8
7727,CY265069,0.875,8
7728,MH233527,0.875,8
7729,MH601738,0.875,8
7730,MH586044,0.875,8
7731,MH126555,0.875,8
7732,MH701276,0.875,8
7733,MH246927,0.875,8
7734,MH600609,0.875,8
7735,MH585908,0.875,8
